text,true_labels,predicted_labels,top_confidence,exact_match
Kali365 has the ability to modify email rules to delete email based notifications prior to the victim seeing them.,stealth,defense-impairment,0.9394705891609192,False
Kali365 has utilized an Exchange Admin module that captured admin tokens to create rogue mailbox connectors and change mail-flow rules.,lateral-movement,credential-access|lateral-movement,0.9394705891609192,False
LockBit 2.0 can delete log files through the use of wevtutil.,defense-impairment,stealth,0.939359486103058,False
"APT29 used sticky-keys to obtain unauthenticated, privileged console access.",persistence|privilege-escalation,lateral-movement,0.939359486103058,False
SslMM creates a new thread implementing a keylogging facility using Windows Keyboard Accelerators.,collection|credential-access,credential-access,0.939136564731598,False
"Indrik Spider has used Cobalt Strike to empty log files. Additionally, Indrik Spider has cleared all event logs using `wevutil`.",defense-impairment,defense-impairment|impact,0.939024806022644,False
Part of APT28's operation involved using CHOPSTICK modules to copy itself to air-gapped machines and using files written to USB sticks to transfer data and command traffic.,initial-access|lateral-movement,lateral-movement,0.9385759830474854,False
"FIN13 has observed the victim's software and infrastructure over several months to understand the technical process of legitimate financial transactions, prior to attempting to conduct fraudulent transactions.",impact,discovery|reconnaissance,0.9384632706642152,False
Manjusaka communication includes a client-created session cookie with base64-encoded information representing information from the victim system.,command-and-control,credential-access,0.9383503198623656,False
Dridex has used the OutputDebugStringW function to avoid malware analysis as part of its anti-debugging technique.,execution,stealth,0.9382373094558716,False
"During APT28 Nearest Neighbor Campaign, APT28 staged captured credential information in the C:\ProgramData directory.",collection,collection|credential-access,0.9378969073295592,False
BoomBox can check its current working directory and for the presence of a specific file and terminate if specific values are not found.,stealth,discovery|stealth,0.9377830028533936,False
Stuxnet reduces the integrity level of objects to allow write actions.,defense-impairment,defense-impairment|stealth,0.9377830028533936,False
Stuxnet calls LoadLibrary then executes exports from a DLL.,execution,execution|stealth,0.937325656414032,False
MirrorFace has used vssadmin to copy registry hives including SAM.,credential-access,lateral-movement,0.937095820903778,False
"During C0015, the threat actors used a DLL named `D8B3.dll` that was injected into the Winlogon process.",privilege-escalation|stealth,execution|stealth,0.937095820903778,False
HermeticWiper can load drivers by creating a new service using the `CreateServiceW` API.,persistence|privilege-escalation,execution|privilege-escalation,0.9365176558494568,False
AADInternals can create a backdoor by converting a domain to a federated domain which will be able to authenticate any user across the tenant. AADInternals can also modify DesktopSSO information.,defense-impairment|privilege-escalation,defense-impairment|persistence,0.936051607131958,False
LockBit 3.0 can enable options for propogation through Group Policy Objects.,defense-impairment|privilege-escalation,defense-impairment|persistence|privilege-escalation,0.9356999397277832,False
DarkTortilla can use a .NET-based DLL named `RunPe6` for process injection.,privilege-escalation|stealth,execution|stealth,0.9355823397636414,False
Empire can be used to conduct packet captures on target hosts.,credential-access|discovery,collection,0.9353464841842652,False
Skidmap has installed itself via crontab.,execution|persistence|privilege-escalation,execution|privilege-escalation,0.9352282881736756,False
HermeticWiper has the ability to overwrite its own file with random bites.,stealth,impact|stealth,0.9349913001060486,False
Stuxnet uses a driver registered as a boot start service as the main load-point.,persistence|privilege-escalation,persistence|privilege-escalation|stealth,0.9348725080490112,False
njRAT has executed PowerShell commands via auto-run registry key persistence.,execution,execution|persistence,0.9348725080490112,False
USBStealer mimics a legitimate Russian program called USB Disk Security.,stealth,defense-impairment,0.934634268283844,False
Skidmap has the ability to replace the pam_unix.so file on an infected machine with its own malicious version that accepts a specific backdoor password for all users.,credential-access|defense-impairment|persistence,credential-access,0.934634268283844,False
LAPSUS$ has created new virtual machines within the target's cloud environment after leveraging credential access to cloud assets.,defense-impairment,resource-development,0.9343951344490052,False
"Indrik Spider has downloaded tools, such as the Advanced Port Scanner utility and Lansweeper, to conduct internal reconnaissance of the victim network. Indrik Spider has also accessed the victim’s VMware VCenter, which had information about host configuration, clusters, etc.",reconnaissance,discovery,0.9342753291130066,False
SharpDisco has been used to download a Python interpreter to `C:\Users\Public\WinTN\WinTN.exe` as well as other plugins from external sources.,command-and-control,execution,0.9342753291130066,False
Javali has used the MSI installer to download and execute malicious payloads.,stealth,execution,0.934155285358429,False
LAPSUS$ has searched a victim's network for collaboration platforms like SharePoint to discover further high-privilege account credentials.,collection,credential-access|reconnaissance,0.933914601802826,False
APT19 downloaded and launched code within a SCT file.,execution,command-and-control,0.9331876635551452,False
Dtrack can remove its persistence and delete itself.,stealth,privilege-escalation|stealth,0.9326989054679872,False
China Chopper's server component is a Web Shell payload.,persistence,execution,0.9325762391090392,False
TEARDROP checked that HKU\SOFTWARE\Microsoft\CTF existed before decoding its embedded payload.,discovery,stealth,0.9318356513977052,False
FIN6 has used Pastebin and Google Storage to host content for their operations.,command-and-control,resource-development,0.9312127232551576,False
Daggerfly compromised web servers hosting updates for software as part of a supply chain intrusion.,resource-development,initial-access|resource-development,0.9312127232551576,False
"Wingbird drops a malicious file (sspisrv.dll) alongside a copy of lsass.exe, which is used to register a service that loads sspisrv.dll as a driver. The payload of the malicious driver (located in its entry-point function) is executed when loaded by lsass.exe before the spoofed service becomes unstable and crashes.",persistence|privilege-escalation,execution|privilege-escalation|stealth,0.930962085723877,False
Penquin can execute the command code do_upload to send files to C2.,exfiltration,command-and-control|exfiltration,0.9307105541229248,False
Stuxnet attempts to access network resources with a domain account’s credentials.,initial-access|persistence|privilege-escalation|stealth,credential-access,0.9307105541229248,False
ZIPLINE can add itself to the exclusion list for the Ivanti Connect Secure Integrity Checker Tool if the `--exclude` parameter is passed by the `tar` process.,defense-impairment,defense-impairment|privilege-escalation|stealth,0.9296960830688475,False
Suckfly has used stolen certificates to sign its malware.,defense-impairment,resource-development,0.9296960830688475,False
Brute Ratel C4 can call `NtDelayExecution` to pause execution.,discovery|stealth,stealth,0.929568350315094,False
LAPSUS$ has searched a victim's network for organization collaboration channels like MS Teams or Slack to discover further high-privilege account credentials.,collection,credential-access|reconnaissance,0.929312229156494,False
Akira deletes administrator accounts in victim networks prior to encryption.,impact,defense-impairment|impact,0.929312229156494,False
NETWIRE can copy itself to and launch itself from hidden folders.,stealth,lateral-movement,0.929055154323578,False
NPPSPY creates a network listener using the misspelled label logincontroll recorded to the Registry key HKLM\\SYSTEM\\CurrentControlSet\\Control\\NetworkProvider\\Order .,stealth,defense-impairment|persistence,0.9289263486862184,False
Qilin can require a specific password to be passed by command-line argument during execution which must match a pre-defined value in the configuration in order for it to continue execution.,stealth,execution|stealth,0.9289263486862184,False
AADInternals can be used to create SAML tokens using the AD Federated Services token signing certificate.,credential-access,privilege-escalation,0.9287972450256348,False
APT29 has embedded an ISO file within an HTML attachment that contained JavaScript code to initiate malware execution.,stealth,execution|stealth,0.9282788634300232,False
TONESHELL has utilized a magic value in C2 communications and only executes in memory when response packets match specific values.,command-and-control|persistence|stealth,command-and-control,0.9282788634300232,False
Pupy can also perform pass-the-ticket.,lateral-movement,credential-access|lateral-movement,0.9281486868858336,False
Axiom has used digital certificates to deliver malware.,defense-impairment,resource-development,0.9280183911323548,False
Skidmap has the ability to install several loadable kernel modules (LKMs) on infected machines.,persistence|privilege-escalation,execution,0.9280183911323548,False
"APT29 has enrolled their own devices into compromised cloud tenants, including enrolling a device in MFA to an Azure AD environment following a successful password guessing attack against a dormant account.",persistence|privilege-escalation,resource-development,0.9280183911323548,False
Pysa has executed a malicious executable by naming it svchost.exe.,stealth,execution|stealth,0.9278878569602966,False
"During Operation Dream Job, Lazarus Group used a remote XSL script to download a Base64-encoded DLL custom downloader.",stealth,command-and-control,0.9278878569602966,False
LockBit 3.0 can exclude files associated with core system functions from encryption.,discovery,stealth,0.9273633360862732,False
Qilin can use the Splashtop remote management service (SRManager.exe) to execute the Linux ransomware binary directly on Windows systems.,command-and-control,execution,0.9268352389335632,False
NPPSPY captures user input into the Winlogon process by redirecting RPC traffic from legitimate listening DLLs within the operating system to a newly registered malicious item that allows for recording logon information in cleartext.,collection|credential-access,collection,0.9267027974128724,False
Emotet uses obfuscated URLs to download a ZIP file.,stealth,command-and-control|stealth,0.9260365962982178,False
Latrodectus has called `msiexec` to install remotely-hosted MSI files.,stealth,execution,0.9259026646614076,False
Axiom has used large groups of compromised machines for use as proxy nodes.,resource-development,command-and-control,0.9257686138153076,False
Indrik Spider has used a service account to extract copies of the `Security` Registry hive.,discovery,persistence,0.925634264945984,False
REvil can obtain the token from the user that launched the explorer.exe process to avoid affecting the desktop of the SYSTEM user.,privilege-escalation|stealth,privilege-escalation,0.925364911556244,False
Gazer can execute a task to download a file.,command-and-control,execution,0.9252299070358276,False
"During Operation Dream Job, Lazarus Group deployed malware designed not to run on computers set to Korean, Japanese, or Chinese in Windows language preferences.",discovery,execution,0.925094723701477,False
LockBit 2.0 can exclude files associated with core system functions from encryption.,discovery,stealth,0.9246877431869508,False
LockBit 3.0 can delete log files on targeted systems.,defense-impairment,stealth,0.9246877431869508,False
APT29 has used spearphishing with a link to trick victims into clicking on a link to a zip file containing malicious files.,initial-access,execution,0.9244152307510376,False
"During Operation Dream Job, Lazarus Group used tools that used the `IsDebuggerPresent` call to detect debuggers.",discovery|stealth,discovery,0.9241418242454528,False
EnvyScout can use protocol handlers to coax the operating system to send NTLMv2 authentication responses to attacker-controlled infrastructure.,credential-access,lateral-movement,0.9238675236701964,False
RogueRobin can save a new file to the system from the C2 server.,command-and-control,exfiltration,0.9238675236701964,False
Wiarp creates a backdoor through which remote attackers can create a service.,persistence|privilege-escalation,persistence,0.9234544038772584,False
LAPSUS$ has gathered detailed knowledge of team structures within a target organization.,reconnaissance,discovery,0.9233161807060242,False
Indrik Spider has served fake updates via legitimate websites that have been compromised.,resource-development,initial-access,0.9233161807060242,False
Pillowmint can iterate through running processes every six seconds collecting a list of processes to capture from later.,discovery,collection,0.9230391979217528,False
LAPSUS$ has searched a victim's network for code repositories like GitLab and GitHub to discover further high-privilege account credentials.,collection,credential-access|reconnaissance,0.9226218461990356,False
APT33 has used a variety of publicly available tools like Gpppassword to gather credentials.,credential-access,reconnaissance,0.9223425984382628,False
FIN13 has used the PowerShell utility `Invoke-SMBExec` to execute the pass the hash method for lateral movement within an compromised environment.,lateral-movement,execution|lateral-movement,0.9222025275230408,False
Grandoreiro can detect VMWare via its I/O port and Virtual PC via the vpcext instruction.,discovery|stealth,discovery,0.922062337398529,False
"StrelaStealer searches for and if found collects the contents of files such as `logins.json` and `key4.db` in the `$APPDATA%\Thunderbird\Profiles\` directory, associated with the Thunderbird email application.",credential-access,discovery,0.921074151992798,False
StrelaStealer attempts to identify and collect mail login data from Thunderbird and Outlook following execution.,collection,discovery,0.920217990875244,False
"HermeticWiper can use `AdjustTokenPrivileges` to grant itself privileges for debugging with `SeDebugPrivilege`, creating backups with `SeBackupPrivilege`, loading drivers with `SeLoadDriverPrivilege`, and shutting down a local system with `SeShutdownPrivilege`.",privilege-escalation|stealth,defense-impairment,0.9199306964874268,False
TEARDROP ran as a Windows service from the c:\windows\syswow64 folder.,persistence|privilege-escalation,execution|persistence|privilege-escalation,0.9197867512702942,False
"Kali365 has directed victims to actor-controlled phishing pages through malicious links, initiating device code authorization flows or adversary-in-the-middle session capture.",execution,initial-access|reconnaissance,0.9197867512702942,False
GrimAgent can sleep for 195 - 205 seconds after payload execution and before deleting its task.,discovery|stealth,stealth,0.9197867512702942,False
HyperBro can be delivered encrypted to a compromised host.,stealth,command-and-control|stealth,0.9196425676345824,False
REvil can launch an instance of itself with administrative rights using runas.,privilege-escalation|stealth,execution|privilege-escalation,0.9193534255027772,False
PureCrypter can execute PowerShell commands to exclude files from EDR and to self-delete.,execution,execution|stealth,0.9193534255027772,False
"During Operation AkaiRyū, MirrorFace loaded malicious Word templates containing VBA code leading to installation of UPPERCUT.",persistence,execution|stealth,0.9189178347587584,False
Empire can utilize built-in modules to modify service binaries and restore them to their original state.,persistence|privilege-escalation,defense-impairment|persistence|privilege-escalation,0.9181873202323914,False
TONESHELL has used DLL injection to execute payloads received from the C2 server.,privilege-escalation|stealth,execution|stealth,0.9177460074424744,False
"Empire can leverage WMI debugging to remotely replace binaries like sethc.exe, Utilman.exe, and Magnify.exe with cmd.exe.",persistence|privilege-escalation,execution|stealth,0.9175984263420104,False
Empire contains modules that can discover and exploit various DLL hijacking opportunities.,execution|stealth,execution,0.9174507260322572,False
Lokibot's second stage DLL has set a timer using “timeSetEvent” to schedule its next execution.,execution|persistence|privilege-escalation,stealth,0.917302668094635,False
FIN13 has injected fraudulent transactions into compromised networks that mimic legitimate behavior to siphon off incremental amounts of money.,impact,initial-access,0.917302668094635,False
Playcrypt can use AlphaVSS to delete shadow copies.,impact,impact|stealth,0.917302668094635,False
"During Operation Dream Job, Lazarus Group used code signing certificates issued by Sectigo RSA for some of its malware and tools.",resource-development,defense-impairment|resource-development,0.9171544313430786,False
UPSTYLE creates a `.pth` file beginning with the text `import` so that any time another process or script attempts to reference the modified item the malicious code will also run.,persistence|privilege-escalation,stealth,0.916857123374939,False
SUNSPOT encrypted log entries it collected with the stream cipher RC4 using a hard-coded key. It also uses AES128-CBC encrypted blobs for SUNBURST source code and data extracted from the SolarWinds Orion process.,stealth,collection,0.916857123374939,False
Pacu can collect CloudTrail event histories and CloudWatch logs.,discovery,collection|discovery,0.9167081117630004,False
SharpDisco has the ability to transfer data between SMB shares.,command-and-control,lateral-movement,0.915808916091919,False
Pacu can allowlist IP addresses in AWS GuardDuty.,defense-impairment,discovery,0.9152045845985411,False
LAPSUS$ has searched a victim's network for collaboration platforms like Confluence and JIRA to discover further high-privilege account credentials.,collection,credential-access|reconnaissance,0.9149009585380554,False
Penquin can add the executable flag to a downloaded file.,defense-impairment,stealth,0.9147487282752992,False
HAWKBALL has used an OLE object that uses Equation Editor to drop the embedded shellcode.,execution,execution|stealth,0.9145963191986084,False
TONESHELL has been initiated using LNK files that were programmed to display a PDF icon to entice the victim to click on the file to execute an office.exe binary.,stealth,execution|stealth,0.914290726184845,False
"During APT28 Nearest Neighbor Campaign, APT28 accessed volume shadow copies through executing vssadmin in order to dump the NTDS.dit file.",stealth,credential-access,0.9135223627090454,False
schtasks is used to schedule tasks on a Windows system to run at a specific date and time.,execution|persistence|privilege-escalation,execution,0.9132132530212402,False
Elise executes ipconfig /all after initial communication is made to the remote server.,discovery,command-and-control,0.9124361872673036,False
The DustySky dropper uses Windows Management Instrumentation to extract information about the operating system and whether an anti-virus is active.,execution,discovery|execution,0.912280023097992,False
ShimRat can hijack the cryptbase.dll within migwiz.exe to escalate privileges and bypass UAC controls.,execution|stealth,privilege-escalation|stealth,0.9121235609054564,False
"Qilin has used PsExec to distribute a second encryptor, named encryptor_1.exe, across the targeted environment.",lateral-movement,command-and-control,0.9118099808692932,False
DarkTortilla has used `%HiddenReg%` and `%HiddenKey%` as part of its persistence via the Windows registry.,stealth,persistence|privilege-escalation|stealth,0.9110215306282043,False
HTTPBrowser is capable of writing a file to the compromised system from the C2 server.,command-and-control,exfiltration,0.9108630418777466,False
Skidmap is a kernel-mode rootkit used for cryptocurrency mining.,impact,impact|stealth,0.9107043743133544,False
APT38 has used `msiexec.exe` to execute malicious files.,stealth,execution|stealth,0.9103862047195436,False
"During Operation Dream Job, Lazarus Group impersonated HR hiring personnel through LinkedIn messages and conducted interviews with victims in order to deceive them into downloading malware.",stealth,initial-access|stealth,0.9099069833755492,False
"APT38 has created new services or modified existing ones to run executables, commands, or scripts.",execution,persistence|privilege-escalation,0.9097468256950378,False
Keydnap adds the setuid flag to a binary so it can easily elevate in the future.,privilege-escalation,stealth,0.9087799787521362,False
"During the 2025 Poland Wiper Attacks, the adversaries had leveraged Group Policy Objects to distribute wiper malware to victim devices through a network share.",defense-impairment|privilege-escalation,lateral-movement,0.9087799787521362,False
APT29 has use `mshta` to execute malicious scripts on a compromised host.,stealth,execution|stealth,0.9084556102752686,False
"During RedPenguin, UNC3886 used infrastructure associated with operational relay box (ORB) networks.",command-and-control,resource-development,0.908293068408966,False
TrickBot uses an AES CBC (256 bits) encryption algorithm for its loader and configuration files.,stealth,command-and-control|stealth,0.9081302285194396,False
"Blue Mockingbird has executed custom-compiled XMRIG miner DLLs by configuring them to execute via the ""wercplsupport"" service.",execution,execution|stealth,0.906983196735382,False
WastedLocker checked if UCOMIEnumConnections and IActiveScriptParseProcedure32 Registry keys were detected as part of its anti-analysis technique.,discovery|stealth,discovery,0.906983196735382,False
"Kali365 has obtained OAuth access and refresh tokens by deceiving victims into completing actor-initiated device authorization requests, and intercepting authentication sessions with legitimate identity providers through adversary-in-the-middle reverse proxy infrastructure.",credential-access,lateral-movement,0.9068183302879332,False
"FIN13 has utilized obfuscated and open-source web shells such as JspSpy, reGeorg, MiniWebCmdShell, and Vonloesch Jsp File Browser 1.2 to enable remote code execution and to execute commands on compromised web server.",persistence,execution,0.9068183302879332,False
"Playcrypt can avoid encrypting files with a .PLAY, .exe, .msi, .dll, .lnk, or .sys file extension.",discovery,stealth,0.9068183302879332,False
FRP can support the use of a JSON configuration file.,execution,execution|stealth,0.9066531658172609,False
A variant of Elise executes dir C:\progra~1 when initially run.,discovery,execution|stealth,0.9066531658172609,False
BackConfig has the ability to use hidden columns in Excel spreadsheets to store executable files or commands for VBA macros.,persistence,stealth,0.9066531658172609,False
Stuxnet uses the SetSecurityDescriptorDacl API to reduce object integrity levels.,execution,execution|stealth,0.9059898257255554,False
BlackEnergy has removed the watermark associated with enabling the TESTSIGNING boot configuration option by removing the relevant strings in the user32.dll.mui of the system.,stealth,defense-impairment|stealth,0.9058233499526978,False
SslMM sends the logged-on username to its hard-coded C2.,discovery,command-and-control,0.9056565761566162,False
One of Dtrack can replace the normal flow of a program execution with malicious code.,execution|stealth,stealth,0.9054896235466005,False
Pacu leverages valid cloud accounts to perform most of its operations.,initial-access|persistence|privilege-escalation|stealth,persistence,0.9054896235466005,False
Koadic has used the command Powershell.exe -ExecutionPolicy Bypass -WindowStyle Hidden to hide its window.,stealth,execution|stealth,0.9053223133087158,False
TrickBot has used Nt* Native API functions to inject code into legitimate processes such as wermgr.exe .,privilege-escalation|stealth,execution|stealth,0.9053223133087158,False
Qilin can define specific processes to be terminated or left alone at execution.,discovery,discovery|stealth,0.9051547646522522,False
PlugX has leveraged XOR encryption with the key of 123456789.,stealth,command-and-control,0.904818832874298,False
Dridex contains a module for VNC.,command-and-control,lateral-movement,0.9046505093574524,False
Emissary is capable of configuring itself as a service.,persistence|privilege-escalation,privilege-escalation|stealth,0.9043130874633788,False
APT33 has used a variety of publicly available tools like LaZagne to gather credentials.,credential-access,reconnaissance,0.903464674949646,False
Pupy can enable/disable RDP connection and can start a remote desktop session using a browser web socket client.,lateral-movement,defense-impairment,0.9031234383583068,False
Blue Mockingbird has used wmic.exe and Windows Registry modifications to set the COR_PROFILER environment variable to execute a malicious DLL whenever a process loads the .NET CLR.,execution|stealth,execution|persistence,0.9014011025428772,False
"LockBit 2.0 has been observed creating accounts for persistence using simple names like ""a"".",persistence,privilege-escalation,0.9014011025428772,False
Empire can ZIP directories on the target system.,collection,discovery,0.9012274742126464,False
"During C0015, the threat actors used WMI to load Cobalt Strike onto additional hosts within a compromised network.",lateral-movement,execution,0.9001793265342712,False
Kali365 has generated tailored branded phishing lures to target victims utilizing a myriad of reputable services and brands that entice users to interact with the content. Kali365 has also been enabled with AI such as Claude Sonnet that evaluates emails and generates tailored responses to facilitate BEC activities.,resource-development,initial-access,0.9001793265342712,False
DCRAT can use certificate-based authentication for C2 servers.,command-and-control,,0.8992984294891357,False
"During Operation AkaiRyū, MirrorFace used Word templates containing VBA code for malware execution.",execution,execution|stealth,0.8982321619987488,False
"During the 2025 Poland Wiper Attacks, the adversaries had staged tools and files for use on Dropbox and Pastebin.",resource-development,,0.8967949151992798,False
"During Operation AkaiRyū, MirrorFace used links to direct victims to malicious files hosted on OneDrive.",resource-development,execution,0.8964328765869141,False
The net user username \password commands in Net can be used to create a local account.,persistence,credential-access,0.8964328765869141,False
ZIPLINE can use AES-128-CBC to encrypt data for both upload and download.,command-and-control,,0.8964328765869141,False
Emissary has the capability to execute the command net start to interact with services.,discovery,execution,0.896251380443573,False
BlackEnergy attempts to bypass default User Access Control (UAC) settings by exploiting a backward-compatibility setting found in Windows 7 and later.,privilege-escalation,persistence|privilege-escalation,0.8958876132965088,False
Diskpart can be used to delete a partition or a volume. Diskpart can also be used to remove all partitions or volume formatting from the selected disk.,impact,stealth,0.894789457321167,False
Grandoreiro can monitor browser activity for online banking actions and display full-screen overlay images to block user access to the intended site or present additional data fields.,collection,discovery,0.894789457321167,False
Qilin can use WinSCP for the secure file transfer of the Linux ransomware binary to a targeted system.,command-and-control,lateral-movement,0.8942365646362305,False
APT29 has abused misconfigured AD CS certificate templates to impersonate admin users and create additional authentication certificates.,credential-access,defense-impairment|persistence,0.8940516710281372,False
WellMess can write files to a compromised host.,command-and-control,lateral-movement,0.8931231498718262,False
Stuxnet infected WinCC machines via a hardcoded database server password.,initial-access|persistence|privilege-escalation|stealth,credential-access,0.8931231498718262,False
APT-C-36 has used a botnet management interface to control large numbers of compromised hosts.,resource-development,,0.8927496671676636,False
The Komplex C2 channel uses an 11-byte XOR algorithm to hide data.,command-and-control,,0.8927496671676636,False
Kapeka utilizes JSON objects to send and receive information from command and control nodes.,command-and-control,,0.8925625681877136,False
"Brute Ratel C4 can use legitimate websites for external C2 channels including Slack, Discord, and MS Teams.",command-and-control,,0.8921873569488525,False
Lizar has used the PowerKatz plugin that can be loaded into the address space of a PowerShell process through reflective DLL loading.,privilege-escalation|stealth,execution|stealth,0.8921873569488525,False
"LazyWiper can specifically target multiple files by extension including: .rar, .tar.gz, .zip, .7z, .json, .bcp, .bak, .gho, .erf, .edb, .onepkg, .pst, and .ldiff.",discovery,stealth,0.891999363899231,False
Emotet has been observed leveraging a module that can scrape email addresses from Outlook.,collection,discovery,0.8918110132217407,False
"EnvyScout can call window.location.pathname to ensure that embedded files are being executed from the C: drive, and will terminate if they are not.",stealth,discovery|stealth,0.8916224837303162,False
DarkTortilla can download a clipboard information stealer module.,collection,,0.8916224837303162,False
LAPSUS$ has gathered detailed knowledge of an organization's supply chain relationships.,reconnaissance,discovery,0.8916224837303162,False
HUI Loader can be deployed to targeted systems via legitimate programs that are vulnerable to DLL search order hijacking.,execution|stealth,execution,0.8901033401489258,False
LAMEHUG has used the Hugging Face API to query the Qwen2.5-Coder-32B-Instruct LLM to generate one-line Windows commands for the collection of system information and documents in specific folders on compromised hosts. LAMEHUG subsequently executed the returned commands and exfiltrated the collected files and information to adversary-controlled C2 servers.,command-and-control,,0.889720618724823,False
Pillowmint has used shellcode which reads code stored in the registry keys \REGISTRY\SOFTWARE\Microsoft\DRM using the native Windows API as well as read HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces as part of its C2.,discovery,execution,0.889720618724823,False
"RogueRobin uses WMI to check BIOS version for VBOX, bochs, qemu, virtualbox, and vm to check for evidence that the script might be executing within an analysis environment.",discovery|stealth,execution,0.8895288109779358,False
Qilin can use AES-256 or ChaCha20 for domain-wide encryption of victim servers and workstations and RSA-4096 or RSA-2048 to secure generated encryption keys.,impact,,0.8893368244171143,False
"During the 2025 Poland Wiper Attacks, the adversaries copied volume shadow copies through executing `vssadmin` in order to dump the `NTDS.dit` file.",stealth,lateral-movement,0.888372004032135,False
LAPSUS$ has used Windows built-in tool `ntdsutil` to extract the Active Directory (AD) database.,credential-access,discovery,0.8881781101226807,False
KARAE can use public cloud-based storage providers for command and control.,command-and-control,,0.8875949382781982,False
"During C0015, the threat actors used a malicious HTA file that contained a mix of encoded HTML and JavaScript/VBScript code.",execution,execution|stealth,0.8875949382781982,False
PureCrypter can execute a PowerShell command to self-delete.,stealth,execution|stealth,0.8870089650154114,False
"During APT28 Nearest Neighbor Campaign, APT28 unarchived data using the GUI version of WinRAR.",stealth,,0.8864204287528992,False
LockBit 2.0 can use the PowerShell module `InvokeGPUpdate` to modify Group Policy.,execution,defense-impairment|persistence,0.8852352499961853,False
WastedLocker can delete shadow volumes.,impact,stealth,0.8846385478973389,False
STARWHALE has the ability to hex-encode collected data from an infected host.,command-and-control,,0.8840392827987671,False
Qilin can exclude specific directories and files from encryption.,discovery,stealth,0.8838388919830322,False
"Penquin can use the command code do_vslist to send file names, size, and status to C2.",discovery,,0.8836382627487183,False
ShimRat has hijacked the cryptbase.dll within migwiz.exe to escalate privileges. This prevented the User Access Control window from appearing.,privilege-escalation,stealth,0.8832359910011292,False
TrickBot collects local files and information from the victim’s local machine.,collection,,0.8822250962257385,False
AshTag can use a set sleep time to delay C2 beaconing.,stealth,,0.8816148638725281,False
"FIN6 used publicly available tools (including Microsoft's built-in SQL querying tool, osql.exe) to map the internal network and conduct reconnaissance against Active Directory, Structured Query Language (SQL) servers, and NetBIOS.",discovery,,0.8814108967781067,False
"During Operation Dream Job, Lazarus Group digitally signed their own malware to evade detection.",defense-impairment,,0.8812065720558167,False
Pillowmint has encrypted stolen credit card information with AES and further encoded it with Base64.,collection,stealth,0.8804891109466553,False
LAMEHUG has the ability to collect system information and files of interest from compromised systems.,collection,discovery,0.8790429830551147,False
"During Operation Spalax, the threat actors used OneDrive and MediaFire to host payloads.",command-and-control,,0.8782098889350891,False
"UPSTYLE removes `bootstrap.min.css` after parsing command and control instructions, restoring the file to its original state.",stealth,defense-impairment|stealth,0.8766343593597412,False
SeaDuke uses an event filter in WMI code to execute a previously dropped executable shortly after system startup.,persistence|privilege-escalation,execution|stealth,0.8759993314743042,False
BlackEnergy has enabled the TESTSIGNING boot configuration option to facilitate loading of a driver component.,defense-impairment,defense-impairment|stealth,0.8750414848327637,False
Lokibot embedded the commands schtasks /Run /TN \Microsoft\Windows\DiskCleanup\SilentCleanup /I inside a batch script.,execution|persistence|privilege-escalation,execution,0.8749346137046814,False
Pacu can generate SSH and API keys for AWS infrastructure and additional API keys for other IAM users.,persistence|privilege-escalation,,0.8740772008895874,False
BlackByte Ransomware uses the `SetThreadExecutionState` API to prevent the victim system from entering sleep.,execution,stealth,0.873214840888977,False
"During the 2025 Poland Wiper Attacks, the adversaries generated custom script with an LLM.",resource-development,,0.8731066584587097,False
China Chopper's server component can upload local files.,collection,,0.8728901743888855,False
Emissary has the capability to execute gpresult .,discovery,execution,0.8725647330284119,False
UPPERCUT has been sideloaded through a legitimately signed application from the JustSystems Corporation.,execution|stealth,stealth,0.8721297383308411,False
Grandoreiro can write or modify browser shortcuts to enable launching of malicious browser extensions.,persistence|privilege-escalation,defense-impairment,0.8721297383308411,False
BPFDoor clears the file location `/proc/ /environ` removing all environment variables for the process.,stealth,defense-impairment|stealth,0.8719117641448975,False
The net start and net stop commands can be used in Net to execute or stop Windows services.,execution,defense-impairment,0.8715841770172119,False
"During C0015, the threat actors limited Rclone's bandwidth setting during exfiltration.",exfiltration,,0.8705973029136658,False
FIN6 has deployed a utility script named kill.bat to disable anti-virus.,defense-impairment,defense-impairment|stealth,0.869714617729187,False
Koadic can retrieve the current content of the user clipboard.,collection,discovery,0.8694931268692017,False
Emotet has used `CreateProcess` to create a new process to run its executable and `WNetEnumResourceW` to enumerate non-hidden shares.,execution,discovery,0.8693822026252747,False
SUNSPOT malware was designed and used to insert SUNBURST into software builds of the SolarWinds Orion IT management product.,initial-access,execution,0.8692712783813477,False
Empire contains modules that can discover and exploit search order hijacking vulnerabilities.,execution|stealth,execution,0.8688268065452576,False
WastedLocker has the ability to save and execute files as an alternate data stream (ADS).,stealth,,0.8683809638023376,False
Elise is capable of launching a remote shell on the host to delete itself.,stealth,execution|stealth,0.8680456876754761,False
HAWKBALL has encrypted data with XOR before sending it over the C2 channel.,collection,,0.8674854636192322,False
TONESHELL has an exception handler that executes when ESET antivirus applications `ekrn.exe` and `egui.exe` are not found and directly injects its code into waitfor.exe using Native Windows API including `WriteProcessMemory` and `CreateRemoteThreadEx`.,stealth,execution|stealth,0.8664718866348267,False
